Post Type,Title,Author,Timestamp,Thread Link,Reply Author,Reply Message
Reply,Set a TAG for a field programmaticaly,SitesMasstec,"Jan 7, 2025 at 10:27 PM",https://www.tek-tips.com/threads/set-a-tag-for-a-field-programmaticaly.1832689/,EinTerraner,"As much as i undrstand you create a new, empty table with an random-filename and you will use this (empty) copy in workarea 55.Code:ARQUIVO55=SYS(2015)
** open the source table (why in 1?)
USE clients IN 0 && next free number of workarea
** make new temporary TABLE (why not cursor) with the structure from clients
** your code above copys only the structure without content
SELECT * FROM clients INTO TABLE (ARQUIVO55) WHERE .f.
** ARQUIVO55 has now random workarea-number. therefore close it
USE IN SELECT(ARQUIVO55)
** and reopen in Workarea 55
USE (ARQUIVO55) IN 55 EXCLUSIVE

** Here do your code

** Close the temp-table
USE IN SELECT(ARQUIVO55)1st: You use a real file with an temporyry name. so you need to delete this file after usage. if you use an cursor instead a table, the physical file will not exist after closing the cursor2nd: Where do you update your still empty table with data?the REPLACE UNTIL EOF()-Loop can be done much easier: Here you do not need the YNOVO....Your ALTER TABLE looks like missing the leading ""Y"" in the fieldnameCode:Lc_Xchar = 'ÁÂÃáâãÉÊéêÍíÓÔÕóôõÚúÇç'
Lc_Nchar = 'AAAaaaEEeeIiOOOoooUuCc'

REPLACE NOVOCNPOP WITH CHRTRAN(NOVOCNPOP, Lc_Xchar, Lc_Xchar) ;
        NOVOCNOME WITH CHRTRAN(NOVOCNOME, Lc_Xchar, Lc_Xchar) ;
        NOVOCCIDA WITH CHRTRAN(NOVOCCIDA, Lc_Xchar, Lc_Xchar) ;
    FOR .t. ;
    IN (ARQUIVO55)also the setting of indexCode:DO CASE
CASE XQualOrdem=""N""
    Ordem=""CCODI""
CASE XQualOrdem=""S""
    Ordem=""CSTAT""
CASE XQualOrdem=""A""
    Ordem=""NOVOCNOME""
OTHERWISE
    Ordem=""""    && not sorted
ENDCASEif you post the whole programm it wil be much easier to understand exactly what you try to do"
Reply,Set a TAG for a field programmaticaly,SitesMasstec,"Jan 7, 2025 at 10:27 PM",https://www.tek-tips.com/threads/set-a-tag-for-a-field-programmaticaly.1832689/,TamarGranor,I think EinTerraner has given you what you need. I agree with his question about why you are creating a temporary table rather than just using a cursor.Tamar
Reply,Set a TAG for a field programmaticaly,SitesMasstec,"Jan 7, 2025 at 10:27 PM",https://www.tek-tips.com/threads/set-a-tag-for-a-field-programmaticaly.1832689/,Chris Miller,"SitesMasstec said:The real problem is more complex:...Click to expand...That doesn't matter, INDEX ON is always the command to create indexes.What you posted doesn't make use of an index in itself, though your last code setting a variable named Ordem suggests you want to use that for setting the order. Well, you always first have to create an index before sorting by it with the means of SET ORDER TO tagname or USE ... ORDER TAG tagname. And all that should be clear from previous threads, too. The threads all cover multiple questions related to your problems.Regarding your posted code overall, you got some advice already, I spare to add to that, maybe just one thing: INDEX ON also works on cursors, it's not requiring a DBF file to create index tags. INDEX ON always works on the currently selected workarea. Your code mainly raises two questions: What's your goal and what does not work?"
Reply,Set a TAG for a field programmaticaly,SitesMasstec,"Jan 7, 2025 at 10:27 PM",https://www.tek-tips.com/threads/set-a-tag-for-a-field-programmaticaly.1832689/,SitesMasstec,"Hello colleagues!""Ein - 1st: "" Yes, I have commands to erase these temporary files. I will try to use Cursor, instead, following Ein, Tamar & Chris advice""Ein - 2nd:"" I had not shown in my post, but the code to fill the table with data is:Code:SELECT 55
    APPEND BLANK

    REPLACE CCODI WITH YCCODI, CSTAT WITH YCSTAT, CSTA2 WITH YCSTA2, CVEND WITH YCVEND
    REPLACE CNPOP WITH YCNPOP
    ... (etc)As there are many conditional statements before filling the file with data, it would be very long to use the command, as Ein suggested:Code:SELECT * FROM clients INTO TABLE (ARQUIVO55) WHERE .f.Well, it is working fine now after the use of INDEX ON to create TAGs. The data from &ARQUIVO55 are used in another file ETIQUETA.DBF, to print labels."
Reply,Set a TAG for a field programmaticaly,SitesMasstec,"Jan 7, 2025 at 10:27 PM",https://www.tek-tips.com/threads/set-a-tag-for-a-field-programmaticaly.1832689/,EinTerraner,"SitesMasstec said:As there are many conditional statements before filling the file with data, it would be very long to use the command, as Ein suggested:Code:SELECT * FROM clients INTO TABLE (ARQUIVO55) WHERE .f.Click to expand...Did You ever try the SELECT... WHERE .F.?even if the FROM-Table (290MB) accessed via internet (VPN) with the WHERE .f. clause it takes ZERO-time.ans also i assume you scan your sourcetable with a specific SET FILTER TO... and/or SET ORDER TOand let me guess. You use this temprarty table for something like ""REPORT FORM YourFRX-File TO YourOutPutDestinationWhere you get theYfieldnames to replace in the same name without theYlet me guess once more: You read your ""clients""-table store each field in a similarYvariable berfore you make tzhe replace-commandsso adapt and check following codeCode:LOSE DATABASES
CLEAR

LOCAL SRC as String, DST as String, Lo_Data as Object, Lc_Secs as Number

** set Aliasnames as NAME and as STRING
** so you can access the alias direct or indirect with ""()""
SRC = ""SRC""
DST = ""DST""
**SET STEP ON
** Here I open my daily journal, in which all orders and resulting invoices are saved (since 2016).
** This Ttable contains about 150000 records and is about 90GB in size and has also MEMO-fields (50GB)
USE ""Y:\DATA\B003_JOU"" IN 0 ALIAS SRC NOUPDATE
?""Records Source = "",RECCOUNT(SRC)

** creating a empty cursor with same structure
** direct usage from alias named ""DST""
SELECT * FROM SRC INTO CURSOR DST READWRITE WHERE .f.
** indirect usage from alias named ""DST""
SELECT * FROM (SRC) INTO CURSOR (DST) READWRITE WHERE .f.

** if required so do
** SET FILTER TO {filtercondition} IN (SRC)
** SET ORDER TO {Sortcondition} IN (SRC)
Lc_Secs = SECONDS()
GO TOP IN SRC
DO WHILE !EOF(SRC)
    SELECT SRC
** Here I only take the data records that have a valid invoice number
** and no article number (invoice total)
    IF !EMPTY(ORDBELG) ;
    .and. EMPTY(ORDNUMM)
        SCATTER NAME Lo_Data MEMO
        INSERT INTO DST FROM NAME Lo_Data
    ENDIF
    SKIP IN SRC
ENDDO
?""Records Destination = "",RECCOUNT(DST)
?""Time scan full table in Seconds:"",SECONDS()-Lc_Secshere the screenshoot with elapsed time result it's just a blink more as one second"
Question,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,Fadii,Hi all experts...I have own a business of medicine distribution and using foxpro dos 2.5 application for sale and purchase since 2004 but now i am facing problem..i have bought a new laptop with windows 10 32 bit and copy my application from old d: drive to new one d: drive problem is that my application has dbf file called mast.dbf which has medicine item names but in application when i purchase any kind of product it dont show the stock invventory then i go to the item registration option and again save the same item and then i purchase it then it shows the stock inventory..
Reply,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,Chris Miller,"Too little information to be able to help.I asusme you don't have source code of this, copied the application directory and data and - at least - it starts and works overall.You're already lucky with that, anyway, other things might be in other directories or in the Windows registry to make your copy complete. Since stock inventory is missing, it seems you miss another dbf, at least. It would be very unusual for a software to work based on a single dbf table only."
Reply,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,SitesMasstec,"Maybe if you reindex some fields (like item code and item name) you can get what you need.Of course you need to have a FoxPro (for DOS) in your computer, or other software that can do standard  DBF reindexing. Using a Visual version of the FoxPro you need to write command to transform the DBF to non VFP type (COPY TO myfile TYPE FOX2X)"
Reply,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,Jeremy H,"Fadii said:Hi all experts...I have own a business of medicine distribution and using foxpro dos 2.5 application for sale and purchase since 2004 but now i am facing problem..i have bought a new laptop with windows 10 32 bit and copy my application from old d: drive to new one d: drive problem is that my application has dbf file called mast.dbf which has medicine item names but in application when i purchase any kind of product it dont show the stock invventory then i go to the item registration option and again save the same item and then i purchase it then it shows the stock inventory..Click to expand...I realize that you want to get your existing system working, but if you are at all interested in an inexpensive replacement, also based on VFP (but later), I have one that does what it sounds like you do. You can feel free to contact me if you want support at marketmentoronline.com. I'm not sure if this is a terms of service violation, so if it is, I apologize. I just hate to see people locked into an old system that doesn't work properly on newer hardware."
Reply,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,Fadii,"SitesMasstec said:Maybe if you reindex some fields (like item code and item name) you can get what you need.Of course you need to have a FoxPro (for DOS) in your computer, or other software that can do standard  DBF reindexing. Using a Visual version of the FoxPro you need to write command to transform the DBF to non VFP type (COPY TO myfile TYPE FOX2X)Click to expand...How to reindex"
Reply,fox pro dos 2.5 inventory problem,Fadii,"Jan 17, 2025 at 12:01 PM",https://www.tek-tips.com/threads/fox-pro-dos-2-5-inventory-problem.1832790/,chandreshgeria,Fadii said:Hi all experts...I have own a business of medicine distribution and using foxpro dos 2.5 application for sale and purchase since 2004 but now i am facing problem..i have bought a new laptop with windows 10 32 bit and copy my application from old d: drive to new one d: drive problem is that my application has dbf file called mast.dbf which has medicine item names but in application when i purchase any kind of product it dont show the stock invventory then i go to the item registration option and again save the same item and then i purchase it then it shows the stock inventory..Click to expand...HelloThis may be due to idx/cdx is not update while insert record in table .Donot try to insert record in table by opening table or use index with table to insert record
